;Unnamed: 0;id;compagny_name;address;code_nace;code_nace_desc
5583;8;59758;BRISAL INVESTMENTS S.A.;40, BOULEVARD JOSEPH II,L-1840 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5584;9;59759;V&O INTERNATIONAL S.A.;11, RUE ZENON BERNARD,L-4031 ESCH-SUR-ALZETTE;64.202;Sociétés de participation financière (Soparfi)
5585;0;59760;MJ CONSTRUCTIONS INTERNATIONAL;48, RUE PRINCIPALE,L-8365 HAGEN;41.2;Construction de bâtiments résidentiels et non résidentiels
5586;1;59761;BAIE DES ROIS S.A.-SPF;44, RUE DE WILTZ,L-2734 LUXEMBOURG;64.305;Sociétés de gestion de patrimoine familial (SPF)
5587;2;59762;DIVONA S.A.;1, RUE DU POTAGER,L-2347 LUXEMBOURG;70.22;Conseil pour les affaires et autres conseils de gestion
5588;3;59763;EAMAR ASSOCIATES S.A.;25B, BOULEVARD ROYAL,L-2449 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5589;4;59764;VAYANA S.A.;8, RUE DE BEGGEN,L-1220 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5590;5;59765;CRODAUN S.A.;18, RUE ROBERT STUMPER,L-2557 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5591;6;59766;EVEREST INVESTORS S.A.;296, ROUTE DE LONGWY,L-1940 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
5592;7;59767;COOLEY S.A.;25B, BOULEVARD ROYAL,L-2449 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5593;8;59768;CBL;RUE HAHNEBOESCH,L-4578 NIEDERCORN;41.2;Construction de bâtiments résidentiels et non résidentiels
5594;9;59769;PGF II S.A.;30, RUE DE CLAUSEN,L-1342 LUXEMBOURG;64.209;Activités des sociétés holding n.c.a.
5595;0;59770;FINANCIMMO S.A.;16, VAL STE CROIX,L-1370 LUXEMBOURG;68.31;Agences immobilières
5596;1;59771;PLANIFI S.A.;24, RUE SAINT-MATHIEU,L-2138 LUXEMBOURG;46.69;Commerce de gros d'autres machines et équipements
5597;2;59772;SCUDERIA CAVALLINO PAZZO S.A.;8, PLACE WINSTON CHURCHILL,L-1340 LUXEMBOURG;70.1;Activités des sièges sociaux
5598;3;59773;ABERDEEN STANDARD INVESTMENTS LUXEMBOURG S.A.;35A, AVENUE JOHN F. KENNEDY,L-1855 LUXEMBOURG;66.301;Gestion de fonds d'investissement et de pension
5599;4;59774;HELIS;1, RUE GUILLAUME J. KROLL,L-1882 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
5600;5;59775;XYLOPART S.A.;1, RUE JEAN PIRET,L-2350 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5601;6;59776;ASAP+S S.A.;278, ROUTE D'ESCH,L-1471 LUXEMBOURG;62.02;Conseil informatique
5602;7;59777;LUNO S.A.;15, RUE DE L'INDUSTRIE,L-8069 BERTRANGE;96.022;Soins de beauté
5603;8;59778;OFFILUX SA;13, AVENUE LOU HEMMER,L-5627 MONDORF-LES-BAINS;82.19;Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau
5604;9;59779;ARKHIA ARCHITECTURE S.A.;28, RUE GRANDE-DUCHESSE CHARLOTTE,L-4430 BELVAUX;71.11;Activités d'architecture
5605;0;59780;YVAGA S.A.;63, RUE DE MERL,L-2146 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5606;1;59781;SOGEFI S.A.;196, RUE DE BEGGEN,L-1220 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5607;2;59782;COACH PARTNERS S.A.;12, RUE DES ROMAINS,L-8812 BIGONVILLE;70.22;Conseil pour les affaires et autres conseils de gestion
5608;3;59783;VAUBAN PARTICIPATIONS S.A.;8 B, RUE ALPHONSE WEICKER,L-2721 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5609;4;59784;HANSCAN;4, RUE DES GIRONDINS,L-1626 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5610;5;59785;EUROPARC DREILINDEN A2 S.A.;6, RUE PHILIPPE II,L-2340 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5611;6;59786;D&G HOLDING S.A.;6C, RUE GABRIEL LIPPMANN,L-5365 MUNSBACH;64.202;Sociétés de participation financière (Soparfi)
5612;7;59787;WACIM FINANCE S.A.;18, RUE DE L'EAU,L-1449 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5613;8;59788;NEW JERSEY S.A.;51, AVENUE JOHN F. KENNEDY,L-1855 LUXEMBOURG;64.306;Organisme de titrisation
5614;9;59789;AZURINVEST;6, RUE ADOLPHE,L-1116 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5615;0;59790;COMPAGNIE DE GESTION S.A.;11, RUE SAINTE ZITHE,L-2763 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5616;1;59791;I.O.S.E.F. 36 S.A.;6, BOULEVARD PIERRE DUPONG,L-1430 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
5617;2;59792;MORUMBI S.A.;10, RUE DES ROMAINS,L-2444 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5618;3;59793;DINAS INVEST & FINANCE CORP. S.A.;4, RUE ALBERT BORSCHETTE,L-1246 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5619;4;59794;FIRE PROTECT SYSTEMS SA;153, ROUTE DE LUXEMBOURG,L-4973 DIPPACH;43.21;Installation électrique
5620;5;59795;IMMOBILIERE JULIEN VESQUE S.A.;2, RUE JULIEN VESQUE,L-2668 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
5621;6;59796;CASINO RE S.A.;145, RUE DU KIEM,L-8030 STRASSEN;65.2;Réassurance
5622;7;59797;CICERONO GROUP S.A.;3, PLACE DARGENT,L-1413 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5623;8;59798;LUXTILE AU COIN DU FEU;24, GRAND-RUE,L-9530 WILTZ;46.19;Intermédiaires du commerce en produits divers
5624;9;59799;ARC EN CIEL S.A.;3, RUE GOETHE,L-1637 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
5625;0;59800;MARCANNE S.A.;22, RUE GOETHE,L-1637 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5626;1;59801;PARK INVESTMENTS S.A.;25B, BOULEVARD ROYAL,L-2449 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5627;2;59802;SMYRNAS INTERNATIONAL S.A.;18, RUE DE L'EAU,L-1449 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5628;3;59803;LEVEL 2 S.A.;20, AVENUE PASTEUR,L-2310 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5629;4;59804;EGERSON PROPERTIES S.A.;1, RUE JEAN-PIERRE BRASSEUR,L-1258 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5630;5;59805;Z ALPHA S.A.;28, BOULEVARD ROYAL,L-2449 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5631;6;59806;BALTHASAR PROMOTION S.A.;4, RUE DE BITBOURG,L-1273 LUXEMBOURG;41.1;Promotion immobilière
5632;7;59807;AFRIPORT S.A.;127, RUE DE MUEHLENBACH,L-2168 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5633;8;59808;CLEAN STANDARD INTERNATIONAL S.A.;4, RUE HENRI M. SCHNADT,L-2530 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5634;9;59809;VERDIGAN S.A.;1, RUE JEAN PIRET,L-2350 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5635;0;59810;CONCEPT ATS S.A.;45, BOULEVARD DE LA PETRUSSE,L-2320 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5636;1;59811;CME HOLDING S.A.;63, RUE DE MERL,L-2146 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
5637;2;59812;26 INVESTMENTS S.A.;3A, RUE GUILLAUME J. KROLL,L-1882 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5638;3;59813;DREMDALE S.A.;10A, RUE HENRI M. SCHNADT,L-2530 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5639;4;59814;DEXIA FUNDING LUXEMBOURG S.A.;42, RUE DE LA VALLEE,L-2661 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5640;5;59815;BARLETTA S.A.;21, BOULEVARD DE LA PETRUSSE,L-2320 LUXEMBOURG;64.209;Activités des sociétés holding n.c.a.
5641;6;59816;CHINA OPPORTUNITY S.A. SICAR;12, RUE EUGENE RUPPERT,L-2453 LUXEMBOURG;64.304;Sociétés d'investissement en capital à risque (SICAR)
5642;7;59817;FAABV S.A.;110, RUE DE HOBSCHEID,L-8422 STEINFORT;71.121;Ingénierie et études techniques
5643;8;59818;FIRE INVEST ONE S.A.;12, RUE EUGENE RUPPERT,L-2453 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5644;9;59819;QUADRIGE S.A.;18, RUE DE L'EAU,L-1449 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5645;0;59820;STEPPE INVESTMENTS S.A.;18, RUE DE L'EAU,L-1449 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5646;1;59821;SINTECO INVESTMENTS S.A.;5, RUE DE BONNEVOIE,L-1260 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5647;2;59822;EUREKA S.A.;12, RUE JEAN ENGLING,L-1466 LUXEMBOURG;77.4;Location-bail de propriété intellectuelle et de produits similaires, à l'exception des uvres soumises à copyright
5648;3;59823;SATURN REAL S.A.;51, AVENUE JOHN F. KENNEDY,L-1855 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5649;4;59824;PRO SENIORE INTERNATIONAL S.A.;19, RUE DE BITBOURG,L-1273 LUXEMBOURG;71.11;Activités d'architecture
5650;5;59825;BOXTEL S.A.;16, RUE JEAN L'AVEUGLE,L-1148 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5651;6;59826;FITNESS LOUNGE S.A.;4, CAMPING ET AUBERGE FUUSSEKAUL,L-9156 HEIDERSCHEID;93.13;Activités des centres de culture physique
5652;7;59827;EUCALYPTUS;163, RUE DU KIEM,L-8030 STRASSEN;64.202;Sociétés de participation financière (Soparfi)
5653;8;59828;GABRA S.A.;231, VAL DES BONS-MALADES,L-2121 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5654;9;59829;KAMPS PRIVATE PARTICIPATION S.A.;2B, RUE ALBERT BORSCHETTE,L-1246 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5655;0;59830;KOSKO S.A.;12, RUE DE STRASBOURG,L-2560 LUXEMBOURG;85.59;Enseignements divers
5656;1;59831;ITIX S.A.;7A, ZONE INDUSTRIELLE,L-8287 KEHLEN;47.91;Vente à distance
5657;2;59832;WOOD TO WATT S.A.;29, AVENUE MONTEREY,L-2163 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5658;3;59833;SPA;6, PLACE DE NANCY,L-2212 LUXEMBOURG;41.1;Promotion immobilière
5659;4;59834;CENTURIO LUX S.A.;6B, RUE GABRIEL LIPPMANN,L-5365 MUNSBACH;64.202;Sociétés de participation financière (Soparfi)
5660;5;59835;CHILL OUT S.A.;15, BOULEVARD FRANKLIN D. ROOSEVELT,L-2450 LUXEMBOURG;64.209;Activités des sociétés holding n.c.a.
5661;6;59836;SLAVINVEST FINANCE S.A.;14, RUE EDWARD STEICHEN,L-2540 LUXEMBOURG;64.306;Organisme de titrisation
5662;7;59837;EUROPHARM S.A.;7, LAUTHEGAASS,L-5450 STADTBREDIMUS;46.46;Commerce de gros de produits pharmaceutiques
5663;8;59838;BROADCOM S.A.;7, RUE DE JUNGLINSTER,L-6150 ALTLINSTER;62.09;Autres activités informatiques
5664;9;59839;MERIDIAM MC S.A.;146, BOULEVARD DE LA PETRUSSE,L-2330 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5665;0;59840;DOMAINE DE LUXE S.A.;4, RUE HENRI M. SCHNADT,L-2530 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5666;1;59841;EUROPEENNE DE TITRISATION S.A.;45, ROUTE D'ARLON,L-1140 LUXEMBOURG;64.306;Organisme de titrisation
5667;2;59842;B.M. (BUILDING MANAGEMENT) SA;70, AVENUE GRANDE-DUCHESSE CHARLOTTE,L-3441 DUDELANGE;68.31;Agences immobilières
5668;3;59843;PARTIBER S.A.;412F, ROUTE D'ESCH,L-1471 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5669;4;59844;ARTHUR WELTER IMMO SA;9, RUE NICOLAS BROSIUS,L-3372 LEUDELANGE;68.2;Location et exploitation de biens immobiliers propres ou loués
5670;5;59845;HYOSUNG LUXEMBOURG S.A.;ZONE INDUSTRIELLE PIRET,L-7737 COLMAR-BERG;13.96;Fabrication d'autres textiles techniques et industriels
5671;6;59846;TEAM GOLD S.A.;1B, RUE JEAN PIRET,L-2350 LUXEMBOURG;46.15;Intermédiaires du commerce en meubles, articles de ménage et quincaillerie
5672;7;59847;GEOFOR CONSTRUCTIONS S.A.;34, RUE DE SANEM,L-4485 SOLEUVRE;43.99;Autres travaux de construction spécialisés n.c.a.
5673;8;59848;GRIM S.A.;3-5, RUE DU FOSSE,L-1536 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5674;9;59849;RHEIN ASSET MANAGEMENT (LUX) S.A.;38, GRAND-RUE,L-6630 WASSERBILLIG;66.302;Gérants de fortune
5675;0;59850;GLR INVESTMENT S.A.;18, RUE DE L'EAU,L-1449 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5676;1;59851;OEDIPUS S.A.;18, RUE DE L'EAU,L-1449 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5677;2;59852;OBERRHEINISCHE BETEILIGUNGSGESELLSCHAFT FUR DAS VERLAGSWESEN S.A.;14, RUE EDWARD STEICHEN,L-2540 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5678;3;59853;SENIOR ASSURED INVESTMENT SA;6, RUE EUGENE RUPPERT,L-2453 LUXEMBOURG;64.306;Organisme de titrisation
5679;4;59854;ARCELORMITTAL DUDELANGE;ZONE INDUSTRIELLE WOLSER,L-3452 DUDELANGE;25.61;Traitement et revêtement des métaux
5680;5;59855;NH FINANCE S.A.;1, ROUTE DE TREVES,L-2633 SENNINGERBERG;64.202;Sociétés de participation financière (Soparfi)
5681;6;59856;SILVEREX HOLDING S.A.;4, RUE ALBERT BORSCHETTE,L-1246 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5682;7;59857;SOVIR INTERNATIONAL S.A.;2, AVENUE CHARLES DE GAULLE,L-1653 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5683;8;59858;THEKONOS FINANCES S.A.;24, RUE ASTRID,L-1143 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5684;9;59859;CHEN INTERNATIONAL S.A.;15, AVENUE GUILLAUME,L-1651 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5685;0;59860;DCL GROUP S.A.;21, RUE LEON LAVAL,L-3372 LEUDELANGE;82.11;Services administratifs combinés de bureau
5686;1;59861;FDM IMMO;12, RUE CHARLES ARENDT,L-1134 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
5687;2;59862;ALPHA CAR TRADING S.A.;3, AVENUE GRAND-DUC JEAN,L-1842 HOWALD;45.111;Commerce de gros de voitures et de véhicules automobiles légers
5688;3;59863;CHEMO S.A.;67, RUE ERMESINDE,L-1469 LUXEMBOURG;64.209;Activités des sociétés holding n.c.a.
5689;4;59864;VERBEN S.A.;67, RUE ERMESINDE,L-1469 LUXEMBOURG;64.209;Activités des sociétés holding n.c.a.
5690;5;59865;BACAP S.A.;39, ALLEE SCHEFFER,L-2520 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5691;6;59866;BADIS S.A.;39, ALLEE SCHEFFER,L-2520 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5692;7;59867;ZETAG S.A.;412F, ROUTE D'ESCH,L-1471 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5693;8;59868;MENOS GLOBAL NETWORK AG;39, ALLEE SCHEFFER,L-2520 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5694;9;59869;TRANSINCOM A.G.;18, RUE DE L'EAU,L-1449 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5695;0;59870;SANSBRO INVEST S.A.;42, RUE DE LA VALLEE,L-2661 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5696;1;59871;VA NO1 HOLDCO S.A.;33A, AVENUE JOHN F. KENNEDY,L-1855 LUXEMBOURG;66.301;Gestion de fonds d'investissement et de pension
5697;2;59872;VA NO1 (LES SAISONS) S.A.;33A, AVENUE JOHN F. KENNEDY,L-1855 LUXEMBOURG;64.209;Activités des sociétés holding n.c.a.
5698;3;59873;ECH S.A.;33A, AVENUE JOHN F. KENNEDY,L-1855 LUXEMBOURG;64.209;Activités des sociétés holding n.c.a.
5699;4;59874;CARA PROPERTY S.A.;23, RUE BEAUMONT,L-1219 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
5700;5;59875;ETI 352 S.A.;336, ROUTE D'ESCH,L-4451 BELVAUX;46.14;Intermédiaires du commerce en machines, équipements industriels, navires et avions
5701;6;59876;SG ISSUER;16, BOULEVARD ROYAL,L-2449 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5702;7;59877;KEREDA S.A.;412F, ROUTE D'ESCH,L-1471 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5703;8;59878;GSC EUROPEAN CDO I-R S.A.;46A, AVENUE JOHN F. KENNEDY,L-1855 LUXEMBOURG;64.306;Organisme de titrisation
5704;9;59879;AVA CAPITAL S.A.;28, AVENUE MARIE-THERESE,L-2132 LUXEMBOURG;70.22;Conseil pour les affaires et autres conseils de gestion
5705;0;59880;RESAM EUROPE S.A.;6, RUE EUGENE RUPPERT,L-2453 LUXEMBOURG;64.209;Activités des sociétés holding n.c.a.
5706;1;59881;OCTINVEST S.A.;127, RUE DE MUHLENBACH,L-2168 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5707;2;59882;EKOLINE S.A.;18, RUE ROBERT STUMPER,L-2557 LUXEMBOURG;74.9;Autres activités spécialisées, scientifiques et techniques n.c.a.
5708;3;59883;SCALIMMO S.A.;3, RUE DES BAINS,L-1212 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5709;4;59884;SVF PARTICIPATIONS S.A.;11, AVENUE DE LA PORTE-NEUVE,L-2227 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5710;5;59885;OFFICE LEASE INVEST S.A.;8, RUE J.B. NEUENS,L-7553 MERSCH;68.2;Location et exploitation de biens immobiliers propres ou loués
5711;6;59886;BUILDING IMMOBILIARE S.A.;8, RUE JEAN MONNET,L-2180 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5712;7;59887;BETAC S.A.;25A, BOULEVARD ROYAL,L-2449 LUXEMBOURG;41.1;Promotion immobilière
5713;8;59888;RHAPSODY INVESTMENTS (GERMANY) S.A.;1, COTE D'EICH,L-1450 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5714;9;59889;MARKETING CONSULTING CONSTRUCTION S.A.;34, RUE DE LA POSTE,L-8834 PERLE;68.31;Agences immobilières
5715;0;59890;PALEK IMMO S.A.;34A, RUE PHILIPPE II,L-2340 LUXEMBOURG;68.2;Location et exploitation de biens immobiliers propres ou loués
5716;1;59891;TERRAMAR FINANCING S.A.;55, RUE DE MERL,L-2146 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5717;2;59892;TJC CONSULTING S.A.;20, AVENUE PASTEUR,L-2310 LUXEMBOURG;70.22;Conseil pour les affaires et autres conseils de gestion
5718;3;59893;GERMAN GROUND LEASE FINANCE II S.A.;14, RUE EDWARD STEICHEN,L-2540 LUXEMBOURG;64.306;Organisme de titrisation
5719;4;59894;PRIVATE CAPITAL COMPANY;10A, RUE HENRI M. SCHNADT,L-2530 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5720;5;59895;EDEN REAL ESTATE DEVELOPMENT A.G.;412F, ROUTE D'ESCH,L-2086 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5721;6;59896;PRECISION CAPITAL S.A.;15, BOULEVARD FRANKLIN D. ROOSEVELT,L-2450 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5722;7;59897;WAALEX S.A.;18, RUE DE L'EAU,L-1449 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5723;8;59898;PANORD S.A.;ZONE INDUSTRIELLE ROTHOICHT,L-6901 ROODT-SUR-SYRE;47.24;Commerce de détail de pain, pâtisserie et confiserie en magasin spécialisé
5724;9;59899;ARC ADVISORY COMPANY S.A.;10, RUE ANTOINE JANS,L-1820 LUXEMBOURG;66.301;Gestion de fonds d'investissement et de pension
5725;0;59900;ALEXANDER INVESTMENTS S.A.;18, RUE DE L'EAU,L-1449 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5726;1;59901;PASSIFLORA S.A.;39, ALLEE SCHEFFER,L-2520 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5727;2;59902;PHBC INTERNATIONAL S.A.;134, RUE ADOLPHE FISCHER,L-1521 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5728;3;59903;EUROPEAN INSURANCE FINANCING S.A.;4A, RUE ALBERT BORSCHETTE,L-1246 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5729;4;59904;BEDSHAPE S.A.;117, AVENUE GASTON DIDERICH,L-1420 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5730;5;59905;AUBER S.A.;296, ROUTE DE LONGWY,L-1940 LUXEMBOURG;46.9;Commerce de gros non spécialisé
5731;6;59906;GASSIA S.A.;12C, RUE GUILLAUME J. KROLL,L-1882 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5732;7;59907;LEEDEBACH INVEST S.A.;4, RUE MARIE-THERESE GLAESENER-HARTMAN,L-1654 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5733;8;59908;B.S.K. EQUIPMENT LUXEMBOURG;16, RUE DE NASSAU,L-2213 LUXEMBOURG;46.492;Commerce de gros d'articles de sports, campings, cycles, jeux et jouets
5734;9;59909;SOLUM BERTRANGE I HOLDING S.A.;12C, IMPASSE DROSBACH,L-1882 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5735;0;59910;WODALUX S.A.;23, AM DUERF,L-7670 REULAND;82.3;Organisation de salons professionnels et congrès
5736;1;59911;MINILOAN S.A.;32, AVENUE MONTEREY,L-2163 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5737;2;59912;FINANCIERE DE TITRISATION S.A.;45, ROUTE D'ARLON,L-1140 LUXEMBOURG;64.306;Organisme de titrisation
5738;3;59913;ABELTON INVEST S.A.;412F, ROUTE D'ESCH,L-1471 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5739;4;59914;S.R.T.L. S.A.;11, BOULEVARD GRANDE-DUCHESSE CHARLOTTE,L-1331 LUXEMBOURG;74.3;Traduction et interprétation
5740;5;59915;RAPHSEAL S.A.;22, AVENUE DE LA PORTE-NEUVE,L-2227 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5741;6;59916;LAPONIA SPF S.A.;14, RUE EDWARD STEICHEN,L-2540 LUXEMBOURG;64.305;Sociétés de gestion de patrimoine familial (SPF)
5742;7;59917;DIVAD INVESTISSEMENTS S.A.;146, BOULEVARD DE LA PETRUSSE,L-2330 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5743;8;59918;CARMEL PARTICIPATIONS S.A.;20, RUE DE LA POSTE,L-2346 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5744;9;59919;FAR SUD S.A.;5, RUE DE BONNEVOIE,L-1260 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5745;0;59920;LEONOR INVESTMENT S.A.;412F, ROUTE D'ESCH,L-1471 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5746;1;59921;G.T.F. S.A., G.T. FIDUCIAIRES S.A.;19, RUE DE BITBOURG,L-1273 LUXEMBOURG;69.2;Activités comptables
5747;2;59922;GENERALE IMMOBILIERE S.A.;31, PORTE DE FRANCE,L-4360 ESCH-SUR-ALZETTE;68.31;Agences immobilières
5748;3;59923;RETAIL DEVELOPMENT S.A.;12C, RUE GUILLAUME J. KROLL,L-1882 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5749;4;59924;IBAKUS EUROPE;283, ROUTE D'ARLON,L-8011 STRASSEN;64.202;Sociétés de participation financière (Soparfi)
5750;5;59925;LAURAD HOLDING S.A.;121, AVENUE DE LA FAIENCERIE,L-1511 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5751;6;59926;VTF INTERNATIONAL S.A.;18, RUE ROBERT STUMPER,L-2557 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5752;7;59927;TRACTEL TRADING LUXEMBOURG;RUE DE L'INDUSTRIE,L-3895 FOETZ;46.69;Commerce de gros d'autres machines et équipements
5753;8;59928;ZHION S.A.;3A, RUE GUILLAUME J. KROLL,L-1882 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5754;9;59929;DTE S.A.;30, DERNIER SOL,L-2543 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5755;0;59930;CONTINENTAL INVESTMENTS S.A.;70, ROUTE D'ESCH,L-1470 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5756;1;59931;RE EUROPE CIRCLE S.A.;70, ROUTE D'ESCH,L-1470 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5757;2;59932;DO-IT LAB-OFFICES SERVICES S.A.;5, ROUTE DE LUXEMBOURG,L-4761 PETANGE;46.46;Commerce de gros de produits pharmaceutiques
5758;3;59933;COSMO S.A.;2, AVENUE CHARLES DE GAULLE,L-1653 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5759;4;59934;REDROSE INTERNATIONAL INVEST S.A.;127, RUE DE MUHLENBACH,L-2168 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5760;5;59935;LDM CAPITAL S.A.;10, RUE ANTOINE JANS,L-1820 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5761;6;59936;BAUCOST S.A.;1, RUE JEAN PIRET,L-2350 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5762;7;59937;KTP GLOBAL FINANCE MANAGEMENT S.A.;51, AVENUE JOHN F. KENNEDY,L-1855 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
5763;8;59938;SWISSCANTO ASSET MANAGEMENT INTERNATIONAL S.A.;19, RUE DE BITBOURG,L-1273 LUXEMBOURG;66.301;Gestion de fonds d'investissement et de pension
5764;9;59939;ARCADIA FINE PROPERTIES SA;20, GRAND-RUE,L-9410 VIANDEN;68.31;Agences immobilières
5765;0;59940;MOAB S.A.;1, RUE JEAN PIRET,L-2350 LUXEMBOURG;64.202;Sociétés de participation financière (Soparfi)
